,open,high,low,close,volume
2023-12-12 12:00:00-05:00,186.28,186.3,186.21,186.28,73119
2023-12-12 12:05:00-05:00,186.28,186.31,186.085,186.13,192678
2023-12-12 12:10:00-05:00,186.13,186.32,186.1,186.3,92108
2023-12-12 12:15:00-05:00,186.3,186.37,186.28,186.33,105050
2023-12-12 12:20:00-05:00,186.33,186.415,186.33,186.39,82274
2023-12-12 12:25:00-05:00,186.39,186.47,186.33,186.365,206953
2023-12-12 12:30:00-05:00,186.38,186.53,186.37,186.46,96219
2023-12-12 12:35:00-05:00,186.45,186.475,186.35,186.36,66174
2023-12-12 12:40:00-05:00,186.36,186.44,186.355,186.395,66246
2023-12-12 12:45:00-05:00,186.4,186.41,186.28,186.2999,78769
2023-12-12 12:50:00-05:00,186.295,186.31,186.175,186.18,128849
2023-12-12 12:55:00-05:00,186.17,186.25,186.16,186.169,88468
2023-12-12 13:00:00-05:00,186.16,186.92,186.09,186.875,611251
2023-12-12 13:05:00-05:00,186.875,186.875,186.52,186.735,448347
2023-12-12 13:10:00-05:00,186.745,186.82,186.6341,186.75,159464
2023-12-12 13:15:00-05:00,186.75,186.88,186.73,186.78,140229
2023-12-12 13:20:00-05:00,186.78,186.815,186.69,186.75,103405
2023-12-12 13:25:00-05:00,186.745,186.9,186.745,186.87,159078
2023-12-12 13:30:00-05:00,186.87,187.04,186.87,186.975,180061
2023-12-12 13:35:00-05:00,186.9867,187.07,186.95,187.05,71083
2023-12-12 13:40:00-05:00,187.05,187.1,186.995,187.075,76290
2023-12-12 13:45:00-05:00,187.08,187.135,187.03,187.09,100598
2023-12-12 13:50:00-05:00,187.08,187.095,187.01,187.09,110413
2023-12-12 13:55:00-05:00,187.09,187.1599,187.03,187.12,84333
2023-12-12 14:00:00-05:00,187.12,187.14,187.03,187.035,123048
2023-12-12 14:05:00-05:00,187.04,187.08,186.97,187.05,92781
2023-12-12 14:10:00-05:00,187.045,187.17,187.025,187.075,180290
2023-12-12 14:15:00-05:00,187.07,187.175,187.055,187.17,103358
2023-12-12 14:20:00-05:00,187.17,187.36,187.17,187.327,138990
2023-12-12 14:25:00-05:00,187.33,187.34,187.17,187.185,171033
2023-12-12 14:30:00-05:00,187.19,187.31,187.19,187.26,80010
2023-12-12 14:35:00-05:00,187.26,187.35,187.25,187.34,99952
2023-12-12 14:40:00-05:00,187.35,187.38,187.29,187.315,129565
2023-12-12 14:45:00-05:00,187.33,187.375,187.28,187.35,141064
2023-12-12 14:50:00-05:00,187.36,187.44,187.35,187.39,222807
2023-12-12 14:55:00-05:00,187.39,187.465,187.37,187.45,178085
2023-12-12 15:00:00-05:00,187.46,187.55,187.39,187.54,251086
2023-12-12 15:05:00-05:00,187.54,187.65,187.52,187.525,211030
2023-12-12 15:10:00-05:00,187.52,187.62,187.44,187.5884,224680
2023-12-12 15:15:00-05:00,187.5839,187.655,187.54,187.575,162249
2023-12-12 15:20:00-05:00,187.58,187.62,187.5,187.505,281630
2023-12-12 15:25:00-05:00,187.5,187.63,187.485,187.5701,181625
2023-12-12 15:30:00-05:00,187.57,187.58,187.42,187.425,306575
2023-12-12 15:35:00-05:00,187.43,187.44,187.12,187.145,530963
2023-12-12 15:40:00-05:00,187.145,187.24,187.0803,187.1499,486858
2023-12-12 15:45:00-05:00,187.14,187.18,187.0599,187.0599,489291
2023-12-12 15:50:00-05:00,187.05,187.075,186.78,186.8599,996420
2023-12-12 15:55:00-05:00,186.86,187.0,186.85,186.98,1420107
2023-12-13 09:30:00-05:00,187.1,187.6,186.79,187.44,810457
2023-12-13 09:35:00-05:00,187.43,187.47,186.68,187.0,531254
2023-12-13 09:40:00-05:00,187.01,187.26,186.885,187.12,393270
2023-12-13 09:45:00-05:00,187.12,187.44,186.88,187.165,308746
2023-12-13 09:50:00-05:00,187.16,187.21,186.83,186.9093,208931
2023-12-13 09:55:00-05:00,186.9,186.91,186.59,186.68,307844
2023-12-13 10:00:00-05:00,186.68,187.07,186.68,187.03,401366
2023-12-13 10:05:00-05:00,187.045,187.17,186.77,187.1406,377901
2023-12-13 10:10:00-05:00,187.14,187.24,186.94,186.98,510630
2023-12-13 10:15:00-05:00,186.97,187.08,186.83,187.03,516548
2023-12-13 10:20:00-05:00,187.04,187.065,186.73,186.8,289896
2023-12-13 10:25:00-05:00,186.8064,186.95,186.76,186.86,178542
2023-12-13 10:30:00-05:00,186.87,186.95,186.78,186.81,150514
2023-12-13 10:35:00-05:00,186.8118,186.99,186.8118,186.97,222913
2023-12-13 10:40:00-05:00,186.96,187.18,186.94,187.17,147107
2023-12-13 10:45:00-05:00,187.18,187.31,187.15,187.29,209767
2023-12-13 10:50:00-05:00,187.29,187.34,187.185,187.27,138925
2023-12-13 10:55:00-05:00,187.27,187.43,187.26,187.405,187577
2023-12-13 11:00:00-05:00,187.41,187.47,187.33,187.385,208632
2023-12-13 11:05:00-05:00,187.385,187.39,187.18,187.38,171774
2023-12-13 11:10:00-05:00,187.37,187.4,187.265,187.28,113823
2023-12-13 11:15:00-05:00,187.28,187.28,187.11,187.1272,160954
2023-12-13 11:20:00-05:00,187.12,187.275,187.085,187.11,171474
2023-12-13 11:25:00-05:00,187.1,187.16,187.06,187.08,284561
2023-12-13 11:30:00-05:00,187.085,187.12,186.905,186.925,134732
2023-12-13 11:35:00-05:00,186.93,187.08,186.885,186.94,162057
2023-12-13 11:40:00-05:00,186.935,186.9391,186.7,186.72,357641
2023-12-13 11:45:00-05:00,186.72,186.895,186.6972,186.87,137198
2023-12-13 11:50:00-05:00,186.86,186.89,186.79,186.825,111522
2023-12-13 11:55:00-05:00,186.82,186.835,186.765,186.81,85845
2023-12-13 12:00:00-05:00,186.81,186.82,186.65,186.695,131438
2023-12-13 12:05:00-05:00,186.69,186.71,186.6,186.635,215231
2023-12-13 12:10:00-05:00,186.64,186.73,186.58,186.68,138311
2023-12-13 12:15:00-05:00,186.68,186.71,186.545,186.565,249767
2023-12-13 12:20:00-05:00,186.57,186.625,186.44,186.49,589645
2023-12-13 12:25:00-05:00,186.49,186.49,186.35,186.4,267012
2023-12-13 12:30:00-05:00,186.39,186.41,186.215,186.325,228140
2023-12-13 12:35:00-05:00,186.33,186.36,186.23,186.35,289861
2023-12-13 12:40:00-05:00,186.36,186.48,186.34,186.42,164973
2023-12-13 12:45:00-05:00,186.42,186.435,186.315,186.345,104238
2023-12-13 12:50:00-05:00,186.34,186.41,186.265,186.385,86087
2023-12-13 12:55:00-05:00,186.39,186.4,186.26,186.31,89718
2023-12-13 13:00:00-05:00,186.31,186.33,186.17,186.17,82609
2023-12-13 13:05:00-05:00,186.175,186.18,186.048,186.048,146358
2023-12-13 13:10:00-05:00,186.05,186.13,185.975,186.0,123230
2023-12-13 13:15:00-05:00,186.01,186.025,185.76,185.79,268780
2023-12-13 13:20:00-05:00,185.8,185.83,185.725,185.75,125789
2023-12-13 13:25:00-05:00,185.74,185.87,185.67,185.83,255450
2023-12-13 13:30:00-05:00,185.84,185.85,185.7325,185.755,214174
2023-12-13 13:35:00-05:00,185.755,185.755,185.68,185.7,83188
2023-12-13 13:40:00-05:00,185.7,185.8,185.67,185.78,173006
2023-12-13 13:45:00-05:00,185.79,185.87,185.75,185.865,201439
2023-12-13 13:50:00-05:00,185.865,186.04,185.84,186.02,319520
2023-12-13 13:55:00-05:00,186.015,186.175,186.01,186.09,445624
2023-12-13 14:00:00-05:00,186.07,188.78,186.05,188.42,3120086
2023-12-13 14:05:00-05:00,188.43,189.14,188.36,189.0895,1714682
2023-12-13 14:10:00-05:00,189.09,189.23,188.5409,188.75,1112997
2023-12-13 14:15:00-05:00,188.74,189.3,188.72,189.27,767847
2023-12-13 14:20:00-05:00,189.26,189.66,189.2,189.47,872420
2023-12-13 14:25:00-05:00,189.48,189.77,189.06,189.77,824755
2023-12-13 14:30:00-05:00,189.75,189.89,189.33,189.86,702643
2023-12-13 14:35:00-05:00,189.89,190.57,189.78,190.55,1156383
2023-12-13 14:40:00-05:00,190.56,191.47,190.54,191.35,1825298
2023-12-13 14:45:00-05:00,191.35,192.05,191.31,191.66,1893562
2023-12-13 14:50:00-05:00,191.65,192.1,191.41,191.73,1102699
2023-12-13 14:55:00-05:00,191.71,192.48,191.71,192.27,1783363
2023-12-13 15:00:00-05:00,192.28,193.39,192.14,193.39,1494755
2023-12-13 15:05:00-05:00,193.39,193.48,192.41,192.53,2562850
2023-12-13 15:10:00-05:00,192.52,192.53,191.54,191.89,1976067
2023-12-13 15:15:00-05:00,191.89,192.4,191.66,192.01,1124203
2023-12-13 15:20:00-05:00,192.01,192.32,191.85,191.88,974672
2023-12-13 15:25:00-05:00,191.885,192.11,191.37,192.11,1305390
2023-12-13 15:30:00-05:00,192.1,192.56,191.96,192.54,1066671
2023-12-13 15:35:00-05:00,192.535,193.455,192.53,193.45,1560716
2023-12-13 15:40:00-05:00,193.45,193.55,193.19,193.53,1292219
2023-12-13 15:45:00-05:00,193.52,193.6184,193.1501,193.25,1807140
2023-12-13 15:50:00-05:00,193.25,193.38,192.815,193.155,1615465
2023-12-13 15:55:00-05:00,193.14,193.64,193.13,193.6,4052843
2023-12-14 09:30:00-05:00,196.87,199.36,196.82,199.35,3967205
2023-12-14 09:35:00-05:00,199.35,199.39,198.1,198.67,2573493
2023-12-14 09:40:00-05:00,198.67,200.03,198.645,200.015,2615258
2023-12-14 09:45:00-05:00,200.01,200.035,198.78,198.86,1837725
2023-12-14 09:50:00-05:00,198.91,199.18,198.63,198.66,1659000
2023-12-14 09:55:00-05:00,198.66,199.065,198.45,199.04,1112155
2023-12-14 10:00:00-05:00,199.04,199.29,198.6199,198.89,1398211
2023-12-14 10:05:00-05:00,198.89,198.9,198.13,198.14,1057963
2023-12-14 10:10:00-05:00,198.15,198.2699,197.26,197.3,1403758
2023-12-14 10:15:00-05:00,197.29,197.45,196.86,197.24,1666392
2023-12-14 10:20:00-05:00,197.23,197.84,197.01,197.79,1263478
2023-12-14 10:25:00-05:00,197.8,198.29,197.58,197.96,1184963
2023-12-14 10:30:00-05:00,197.96,198.2585,197.68,198.25,962959
2023-12-14 10:35:00-05:00,198.25,198.25,197.53,197.83,931233
2023-12-14 10:40:00-05:00,197.83,197.91,197.125,197.17,993651
2023-12-14 10:45:00-05:00,197.17,197.52,197.03,197.42,795249
2023-12-14 10:50:00-05:00,197.43,198.05,197.3699,197.925,1028343
2023-12-14 10:55:00-05:00,197.93,198.02,197.59,197.99,690272
2023-12-14 11:00:00-05:00,197.99,198.275,197.72,198.17,789242
2023-12-14 11:05:00-05:00,198.17,198.49,198.1,198.4,696593
2023-12-14 11:10:00-05:00,198.41,198.83,198.215,198.235,838003
2023-12-14 11:15:00-05:00,198.24,198.44,198.01,198.365,496557
2023-12-14 11:20:00-05:00,198.37,198.4,198.09,198.195,364290
2023-12-14 11:25:00-05:00,198.2,198.48,198.04,198.31,532229
2023-12-14 11:30:00-05:00,198.315,198.7225,198.23,198.52,674036
2023-12-14 11:35:00-05:00,198.525,198.82,198.325,198.805,645582
2023-12-14 11:40:00-05:00,198.805,199.06,198.77,199.055,795292
2023-12-14 11:45:00-05:00,199.06,199.125,198.84,198.89,430409
2023-12-14 11:50:00-05:00,198.9,199.07,198.87,198.92,314543
2023-12-14 11:55:00-05:00,198.94,199.06,198.82,198.91,375743
2023-12-14 12:00:00-05:00,198.91,199.1399,198.74,199.095,380734
2023-12-14 12:05:00-05:00,199.095,199.23,199.03,199.19,414063
2023-12-14 12:10:00-05:00,199.19,199.2981,199.09,199.265,504524
2023-12-14 12:15:00-05:00,199.26,199.33,199.1,199.23,421923
2023-12-14 12:20:00-05:00,199.24,199.295,198.83,198.91,503047
2023-12-14 12:25:00-05:00,198.92,199.04,198.745,198.985,475911
2023-12-14 12:30:00-05:00,198.99,199.24,198.93,199.24,330264
2023-12-14 12:35:00-05:00,199.24,199.285,198.955,198.97,369182
2023-12-14 12:40:00-05:00,198.98,199.305,198.98,199.235,235180
2023-12-14 12:45:00-05:00,199.24,199.33,199.13,199.29,232354
2023-12-14 12:50:00-05:00,199.3,199.39,199.065,199.1001,469405
2023-12-14 12:55:00-05:00,199.1,199.12,198.24,198.26,1314966
2023-12-14 13:00:00-05:00,198.26,198.265,197.725,197.74,772255
2023-12-14 13:05:00-05:00,197.75,198.13,197.74,197.97,581506
2023-12-14 13:10:00-05:00,197.98,198.35,197.9713,198.28,483210
2023-12-14 13:15:00-05:00,198.28,198.38,198.16,198.27,599581
2023-12-14 13:20:00-05:00,198.28,198.475,198.16,198.19,359426
2023-12-14 13:25:00-05:00,198.19,198.19,197.3,197.31,717447
2023-12-14 13:30:00-05:00,197.31,197.73,197.2,197.71,879032
2023-12-14 13:35:00-05:00,197.71,197.94,197.62,197.9306,397708
2023-12-14 13:40:00-05:00,197.94,198.0,197.61,197.71,381827
2023-12-14 13:45:00-05:00,197.71,197.81,197.37,197.43,342839
2023-12-14 13:50:00-05:00,197.42,197.42,196.48,196.61,1357050
2023-12-14 13:55:00-05:00,196.6,197.22,196.6,197.15,697720
